odd_residue_mod_2^k,phi,v2(3r+1),succ_residue,check_w_blur+delta+phi(succ)-phi(res)
3267,1.622117330740,1,4901,-0.000001000000
3269,-5.832795292354,4,613,-0.000001000000
3271,1.622117330740,1,4907,-0.000001000000
3273,1.622117330740,2,2455,-0.000001000000
3275,1.622117330740,1,4913,-0.000001000000
3277,-5.832795292354,3,1229,-0.000001000000
3279,-2.939172322808,1,4919,-0.000001000000
3281,-3.347824417989,2,2461,-0.000001000000
3283,-3.347824417989,1,4925,-0.000001000000
3285,-6.810437558293,7,77,-0.000001000000
3287,-3.347824417989,1,4931,-0.000001000000
3289,1.622117330740,2,2467,-0.000001000000
3291,-2.651554474933,1,4937,-0.000001000000
3293,1.622117330740,3,1235,-0.000001000000
3295,-4.446500931235,1,4943,-0.000001000000
3297,-1.268382876310,2,2473,-0.000001000000
3299,-6.810437558293,1,4949,-0.000001000000
3301,1.622117330740,4,619,-0.000001000000
3303,5.699269995064,1,4955,-0.000001000000
3305,-1.755642628031,2,2479,-0.000001000000
3307,3.538098034348,1,4961,-0.000001000000
3309,-5.832795292354,3,1241,-0.000001000000
3311,4.842661976431,1,4967,-0.000001000000
3313,-1.840495809563,2,2485,-0.000001000000
3315,-3.347824417989,1,4973,-0.000001000000
3317,-1.840495809563,5,311,-0.000001000000
3319,-5.832795292354,1,4979,-0.000001000000
3321,-0.902157371895,2,2491,-0.000001000000
3323,2.481848111869,1,4985,-0.000001000000
3325,1.622117330740,3,1247,-0.000001000000
3327,7.409363269833,1,4991,-0.000001000000
3329,-1.840495809563,2,2497,-0.000001000000
3331,8.468735954808,1,4997,-0.000001000000
3333,-6.810437558293,4,625,-0.000001000000
3335,11.362358924354,1,5003,-0.000001000000
3337,-3.795780341441,2,2503,-0.000001000000
3339,-1.840495809563,1,5009,-0.000001000000
3341,1.622117330740,3,1253,-0.000001000000
3343,2.478725349373,1,5015,-0.000001000000
3345,1.622117330740,2,2509,-0.000001000000
3347,-1.840495809563,1,5021,-0.000001000000
3349,-5.832795292354,6,157,-0.000001000000
3351,1.622117330740,1,5027,-0.000001000000
3353,-5.832795292354,2,2515,-0.000001000000
3355,-1.389417123616,1,5033,-0.000001000000
3357,-2.370182152051,3,1259,-0.000001000000
3359,2.478725349373,1,5039,-0.000001000000
3361,-5.832795292354,2,2521,-0.000001000000
3363,-5.832795292354,1,5045,-0.000001000000
3365,-5.832795292354,4,631,-0.000001000000
3367,4.028480548565,1,5051,-0.000001000000
3369,-0.941461200165,2,2527,-0.000001000000
3371,-3.347824417989,1,5057,-0.000001000000
3373,-5.832795292354,3,1265,-0.000001000000
3375,5.941338489676,1,5063,-0.000001000000
3377,-6.280751215806,2,2533,-0.000001000000
3379,-6.280751215806,1,5069,-0.000001000000
3381,-5.832795292354,5,317,-0.000001000000
3383,1.622117330740,1,5075,-0.000001000000
3385,-1.961530056870,2,2539,-0.000001000000
3387,-5.832795292354,1,5081,-0.000001000000
3389,-6.280751215806,3,1271,-0.000001000000
3391,-1.513574133418,1,5087,-0.000001000000
3393,-5.832795292354,2,2545,-0.000001000000
3395,-6.280751215806,1,5093,-0.000001000000
3397,-4.325466683928,4,637,-0.000001000000
3399,1.134857579019,1,5099,-0.000001000000
3401,-0.575235695750,2,2551,-0.000001000000
3403,-4.325466683928,1,5105,-0.000001000000
3405,-4.325466683928,3,1277,-0.000001000000
3407,-3.998545007783,1,5111,-0.000001000000
3409,1.546632436696,2,2557,-0.000001000000
3411,6.104799327749,1,5117,-0.000001000000
3413,-7.788079824232,11,5,-0.000001000000
3415,2.599759596679,1,5123,-0.000001000000
3417,-4.855153026416,2,2563,-0.000001000000
3419,-2.530520227627,1,5129,-0.000001000000
3421,-4.855153026416,3,1283,-0.000001000000
3423,-3.998545007783,1,5135,-0.000001000000
3425,-4.855153026416,2,2569,-0.000001000000
3427,-6.810437558293,1,5141,-0.000001000000
3429,-6.810437558293,4,643,-0.000001000000
3431,2.439421521103,1,5147,-0.000001000000
3433,3.417063787041,2,2575,-0.000001000000
3435,-0.980765028435,1,5153,-0.000001000000
3437,2.599759596679,3,1289,-0.000001000000
3439,-3.020902741845,1,5159,-0.000001000000
3441,-0.862853543625,2,2581,-0.000001000000
3443,-4.855153026416,1,5165,-0.000001000000
3445,-0.862853543625,5,323,-0.000001000000
3447,-4.855153026416,1,5171,-0.000001000000
3449,-2.857441903772,2,2587,-0.000001000000
3451,-4.855153026416,1,5177,-0.000001000000
3453,-5.832795292354,3,1295,-0.000001000000
3455,3.783289291456,1,5183,-0.000001000000
3457,-5.832795292354,2,2593,-0.000001000000
3459,-0.862853543625,1,5189,-0.000001000000
3461,2.599759596679,4,649,-0.000001000000
3463,-0.862853543625,1,5195,-0.000001000000
3465,2.599759596679,2,2599,-0.000001000000
3467,2.599759596679,1,5201,-0.000001000000
3469,-6.810437558293,3,1301,-0.000001000000
3471,1.949039006885,1,5207,-0.000001000000
3473,-0.862853543625,2,2605,-0.000001000000
3475,-0.862853543625,1,5213,-0.000001000000
3477,-6.810437558293,6,163,-0.000001000000
3479,-4.855153026416,1,5219,-0.000001000000
3481,-4.855153026416,2,2611,-0.000001000000
3483,4.842661976431,1,5225,-0.000001000000
3485,5.820304242370,3,1307,-0.000001000000
3487,-1.513574133418,1,5231,-0.000001000000
3489,-2.370182152051,2,2617,-0.000001000000
3491,2.599759596679,1,5237,-0.000001000000
3493,2.599759596679,4,655,-0.000001000000
3495,-1.634608380725,1,5243,-0.000001000000
3497,-3.589892912602,2,2623,-0.000001000000
3499,3.459490377808,1,5249,-0.000001000000
3501,-6.810437558293,3,1313,-0.000001000000
3503,-0.248314019605,1,5255,-0.000001000000
3505,-4.855153026416,2,2629,-0.000001000000
3507,-4.855153026416,1,5261,-0.000001000000
3509,-4.855153026416,5,329,-0.000001000000
3511,-5.832795292354,1,5267,-0.000001000000
3513,-4.855153026416,2,2635,-0.000001000000
3515,2.599759596679,1,5273,-0.000001000000
3517,2.599759596679,3,1319,-0.000001000000
3519,0.690024418064,1,5279,-0.000001000000
3521,-0.862853543625,2,2641,-0.000001000000
3523,-0.862853543625,1,5285,-0.000001000000
3525,0.114788722314,4,661,-0.000001000000
3527,-4.855153026416,1,5291,-0.000001000000
3529,-4.855153026416,2,2647,-0.000001000000
3531,-1.392539886112,1,5297,-0.000001000000
3533,-6.810437558293,3,1325,-0.000001000000
3535,2.926681272824,1,5303,-0.000001000000
3537,-6.810437558293,2,2653,-0.000001000000
3539,-4.855153026416,1,5309,-0.000001000000
3541,0.114788722314,7,83,-0.000001000000
3543,-4.855153026416,1,5315,-0.000001000000
3545,-4.855153026416,2,2659,-0.000001000000
3547,-3.671623331638,1,5321,-0.000001000000
3549,-4.855153026416,3,1331,-0.000001000000
3551,-2.043260475906,1,5327,-0.000001000000
3553,-4.855153026416,2,2665,-0.000001000000
3555,0.114788722314,1,5333,-0.000001000000
3557,2.599759596679,4,667,-0.000001000000
3559,-2.693981065700,1,5339,-0.000001000000
3561,4.760931557395,2,2671,-0.000001000000
3563,6.961407346381,1,5345,-0.000001000000
3565,-5.303108949867,3,1337,-0.000001000000
3567,1.994588360148,1,5351,-0.000001000000
3569,-3.347824417989,2,2677,-0.000001000000
3571,-6.810437558293,1,5357,-0.000001000000
3573,-3.347824417989,5,335,-0.000001000000
3575,-5.303108949867,1,5363,-0.000001000000
3577,-3.347824417989,2,2683,-0.000001000000
3579,-3.347824417989,1,5369,-0.000001000000
3581,-0.902157371895,3,1343,-0.000001000000
3583,0.199641903846,1,5375,-0.000001000000
3585,-3.347824417989,2,2689,-0.000001000000
3587,0.114788722314,1,5381,-0.000001000000
3589,-3.877510760477,4,673,-0.000001000000
3591,7.082441593688,1,5387,-0.000001000000
3593,-6.810437558293,2,2695,-0.000001000000
3595,-3.877510760477,1,5393,-0.000001000000
3597,0.114788722314,3,1349,-0.000001000000
3599,-3.550589084332,1,5399,-0.000001000000
3601,0.114788722314,2,2701,-0.000001000000
3603,3.577401862618,1,5405,-0.000001000000
3605,-4.855153026416,6,169,-0.000001000000
3607,-5.832795292354,1,5411,-0.000001000000
3609,-5.832795292354,2,2707,-0.000001000000
3611,-3.671623331638,1,5417,-0.000001000000
3613,0.114788722314,3,1355,-0.000001000000
3615,0.320676151153,1,5423,-0.000001000000
3617,3.577401862618,2,2713,-0.000001000000
3619,-4.855153026416,1,5429,-0.000001000000
3621,-3.877510760477,4,679,-0.000001000000
3623,-4.201309674126,1,5435,-0.000001000000
3625,-3.223667408187,2,2719,-0.000001000000
3627,-4.855153026416,1,5441,-0.000001000000
3629,-4.855153026416,3,1361,-0.000001000000
3631,4.721627729125,1,5447,-0.000001000000
3633,-2.082564304176,2,2725,-0.000001000000
3635,-2.082564304176,1,5453,-0.000001000000
3637,-7.788079824232,5,341,-0.000001000000
3639,0.484136989225,1,5459,-0.000001000000
3641,0.114788722314,2,2731,-0.000001000000
3643,3.577401862618,1,5465,-0.000001000000
3645,-5.832795292354,3,1367,-0.000001000000
3647,-0.572112933254,1,5471,-0.000001000000
3649,-5.832795292354,2,2737,-0.000001000000
3651,-5.832795292354,1,5477,-0.000001000000
3653,1.092430988253,4,685,-0.000001000000
3655,-0.817304190362,1,5483,-0.000001000000
3657,0.114788722314,2,2743,-0.000001000000
3659,1.092430988253,1,5489,-0.000001000000
3661,1.092430988253,3,1373,-0.000001000000
3663,-1.428720951886,1,5495,-0.000001000000
3665,-5.832795292354,2,2749,-0.000001000000
3667,-5.832795292354,1,5501,-0.000001000000
3669,-6.362481634842,8,43,-0.000001000000
3671,-2.488093636861,1,5507,-0.000001000000
3673,3.577401862618,2,2755,-0.000001000000
3675,4.679201138359,1,5513,-0.000001000000
3677,1.092430988253,3,1379,-0.000001000000
3679,-1.592181789959,1,5519,-0.000001000000
3681,1.092430988253,2,2761,-0.000001000000
3683,1.092430988253,1,5525,-0.000001000000
3685,1.092430988253,4,691,-0.000001000000
3687,-1.144225866507,1,5531,-0.000001000000
3689,-2.775711484736,2,2767,-0.000001000000
3691,-3.877510760477,1,5537,-0.000001000000
3693,-3.877510760477,3,1385,-0.000001000000
3695,-0.696269943056,1,5543,-0.000001000000
3697,-6.362481634842,2,2773,-0.000001000000
3699,-3.877510760477,1,5549,-0.000001000000
3701,1.092430988253,5,347,-0.000001000000
3703,-3.181240817421,1,5555,-0.000001000000
3705,-2.164294723212,2,2779,-0.000001000000
3707,1.092430988253,1,5561,-0.000001000000
3709,0.114788722314,3,1391,-0.000001000000
3711,-0.248314019605,1,5567,-0.000001000000
3713,-3.877510760477,2,2785,-0.000001000000
3715,-6.362481634842,1,5573,-0.000001000000
3717,1.092430988253,4,697,-0.000001000000
3719,-2.285328970518,1,5579,-0.000001000000
3721,3.008411691860,2,2791,-0.000001000000
3723,1.092430988253,1,5585,-0.000001000000
3725,-6.362481634842,3,1397,-0.000001000000
3727,4.639897310089,1,5591,-0.000001000000
3729,-3.877510760477,2,2797,-0.000001000000
3731,-3.877510760477,1,5597,-0.000001000000
3733,-2.370182152051,6,175,-0.000001000000
3735,-3.792657578945,1,5603,-0.000001000000
3737,-1.431843714382,2,2803,-0.000001000000
3739,1.952161769381,1,5609,-0.000001000000
3741,1.092430988253,3,1403,-0.000001000000
3743,5.087853233540,1,5615,-0.000001000000
3745,3.577401862618,2,2809,-0.000001000000
3747,-2.370182152051,1,5621,-0.000001000000
3749,7.939049612320,4,703,-0.000001000000
3751,-1.389417123616,1,5627,-0.000001000000
3753,1.664543921507,2,2815,-0.000001000000
3755,-4.325466683928,1,5633,-0.000001000000
3757,-2.370182152051,3,1409,-0.000001000000
3759,-3.344701655493,1,5639,-0.000001000000
3761,-6.362481634842,2,2821,-0.000001000000
3763,-6.362481634842,1,5645,-0.000001000000
3765,1.092430988253,5,353,-0.000001000000
3767,3.050838282626,1,5651,-0.000001000000
3769,0.075484894044,2,2827,-0.000001000000
3771,0.075484894044,1,5657,-0.000001000000
3773,-6.362481634842,3,1415,-0.000001000000
3775,-1.919103466103,1,5663,-0.000001000000
3777,1.092430988253,2,2833,-0.000001000000
3779,-2.899868494538,1,5669,-0.000001000000
3781,-6.362481634842,4,709,-0.000001000000
3783,-3.426432074530,1,5675,-0.000001000000
3785,1.092430988253,2,2839,-0.000001000000
3787,-2.899868494538,1,5681,-0.000001000000
3789,-6.362481634842,3,1421,-0.000001000000
3791,-1.471147542652,1,5687,-0.000001000000
3793,-3.877510760477,2,2845,-0.000001000000
3795,-3.877510760477,1,5693,-0.000001000000
3797,-6.362481634842,7,89,-0.000001000000
3799,-2.978476151078,1,5699,-0.000001000000
3801,-6.810437558293,2,2851,-0.000001000000
3803,-2.327755561285,1,5705,-0.000001000000
3805,-6.810437558293,3,1427,-0.000001000000
3807,-2.000833885140,1,5711,-0.000001000000
3809,-2.491216399357,2,2857,-0.000001000000
3811,-6.362481634842,1,5717,-0.000001000000
3813,-6.810437558293,4,715,-0.000001000000
3815,-1.023191619201,1,5723,-0.000001000000
3817,1.134857579019,2,2863,-0.000001000000
3819,-6.810437558293,1,5729,-0.000001000000
3821,-6.810437558293,3,1433,-0.000001000000
3823,4.924392395468,1,5735,-0.000001000000
3825,-6.362481634842,2,2869,-0.000001000000
3827,-1.104922038237,1,5741,-0.000001000000
3829,-4.855153026416,5,359,-0.000001000000
3831,2.439421521103,1,5747,-0.000001000000
3833,-4.855153026416,2,2875,-0.000001000000
3835,-3.468858665296,1,5753,-0.000001000000
3837,1.016946094209,3,1439,-0.000001000000
3839,3.704681634916,1,5759,-0.000001000000
3841,-6.362481634842,2,2881,-0.000001000000
3843,2.070073254192,1,5765,-0.000001000000
3845,-5.384839368903,4,721,-0.000001000000
3847,-3.060206570115,1,5771,-0.000001000000
3849,0.160338075576,2,2887,-0.000001000000
3851,2.070073254192,1,5777,-0.000001000000
3853,-5.384839368903,3,1445,-0.000001000000
3855,-4.037848836053,1,5783,-0.000001000000
3857,-5.384839368903,2,2893,-0.000001000000
3859,-4.855153026416,1,5789,-0.000001000000
3861,-7.340123900781,6,181,-0.000001000000
3863,2.887377444554,1,5795,-0.000001000000
3865,-1.510451370922,2,2899,-0.000001000000
3867,-0.575235695750,1,5801,-0.000001000000
3869,2.070073254192,3,1451,-0.000001000000
3871,-1.104922038237,1,5807,-0.000001000000
3873,-5.384839368903,2,2905,-0.000001000000
3875,-5.384839368903,1,5813,-0.000001000000
3877,-5.384839368903,4,727,-0.000001000000
3879,-4.037848836053,1,5819,-0.000001000000
3881,-3.387128246260,2,2911,-0.000001000000
3883,-5.384839368903,1,5825,-0.000001000000
3885,-6.362481634842,3,1457,-0.000001000000
3887,-3.589892912602,1,5831,-0.000001000000
3889,-6.362481634842,2,2917,-0.000001000000
3891,-6.362481634842,1,5837,-0.000001000000
3893,-1.392539886112,5,365,-0.000001000000
3895,2.357691102066,1,5843,-0.000001000000
3897,2.070073254192,2,2923,-0.000001000000
3899,2.070073254192,1,5849,-0.000001000000
3901,2.070073254192,3,1463,-0.000001000000
3903,-1.634608380725,1,5855,-0.000001000000
3905,-1.392539886112,2,2929,-0.000001000000
3907,-6.362481634842,1,5861,-0.000001000000
3909,-1.392539886112,4,733,-0.000001000000
3911,4.312975633944,1,5867,-0.000001000000
3913,2.070073254192,2,2935,-0.000001000000
3915,-1.392539886112,1,5873,-0.000001000000
3917,-5.384839368903,3,1469,-0.000001000000
3919,4.312975633944,1,5879,-0.000001000000
3921,-5.384839368903,2,2941,-0.000001000000
3923,5.290617899883,1,5885,-0.000001000000
3925,-7.340123900781,9,23,-0.000001000000
3927,1.828004759579,1,5891,-0.000001000000
3929,-1.392539886112,2,2947,-0.000001000000
3931,1.582813502470,1,5897,-0.000001000000
3933,2.070073254192,3,1475,-0.000001000000
3935,-4.119579255090,1,5903,-0.000001000000
3937,2.929804035320,2,2953,-0.000001000000
3939,-7.340123900781,1,5909,-0.000001000000
3941,-7.340123900781,4,739,-0.000001000000
3943,0.608293999028,1,5915,-0.000001000000
3945,2.560455768409,2,2959,-0.000001000000
3947,8.916691878259,1,5921,-0.000001000000
3949,-6.362481634842,3,1481,-0.000001000000
3951,-1.186652457273,1,5927,-0.000001000000
3953,-5.384839368903,2,2965,-0.000001000000
3955,2.070073254192,1,5933,-0.000001000000
3957,-5.384839368903,5,371,-0.000001000000
3959,-3.671623331638,1,5939,-0.000001000000
3961,2.926681272824,2,2971,-0.000001000000
3963,-5.384839368903,1,5945,-0.000001000000
3965,-1.392539886112,3,1487,-0.000001000000
3967,-2.693981065700,1,5951,-0.000001000000
3969,2.070073254192,2,2977,-0.000001000000
3971,-5.384839368903,1,5957,-0.000001000000
3973,-1.922226228600,4,745,-0.000001000000
3975,-4.649265597577,1,5963,-0.000001000000
3977,2.070073254192,2,2983,-0.000001000000
3979,-1.922226228600,1,5969,-0.000001000000
3981,-7.340123900781,3,1493,-0.000001000000
3983,-3.671623331638,1,5975,-0.000001000000
3985,-5.384839368903,2,2989,-0.000001000000
3987,-5.384839368903,1,5981,-0.000001000000
3989,-5.384839368903,6,187,-0.000001000000
3991,-4.201309674126,1,5987,-0.000001000000
3993,-5.384839368903,2,2995,-0.000001000000
3995,-2.939172322808,1,5993,-0.000001000000
3997,-5.384839368903,3,1499,-0.000001000000
3999,1.056249922479,1,5999,-0.000001000000
4001,-5.832795292354,2,3001,-0.000001000000
4003,-5.384839368903,1,6005,-0.000001000000
4005,2.070073254192,4,751,-0.000001000000
4007,4.231245214908,1,6011,-0.000001000000
4009,6.431721003894,2,3007,-0.000001000000
4011,-1.513574133418,1,6017,-0.000001000000
4013,-5.832795292354,3,1505,-0.000001000000
4015,-3.223667408187,1,6023,-0.000001000000
4017,-7.340123900781,2,3013,-0.000001000000
4019,-7.340123900781,1,6029,-0.000001000000
4021,-3.877510760477,5,377,-0.000001000000
4023,1.746274340543,1,6035,-0.000001000000
4025,-3.877510760477,2,3019,-0.000001000000
4027,-3.877510760477,1,6041,-0.000001000000
4029,-0.127279772298,3,1511,-0.000001000000
4031,5.208887480846,1,6047,-0.000001000000
4033,-3.877510760477,2,3025,-0.000001000000
4035,-3.877510760477,1,6053,-0.000001000000
4037,-0.414897620173,4,757,-0.000001000000
4039,-1.268382876310,1,6059,-0.000001000000
4041,6.552755251200,2,3031,-0.000001000000
4043,-7.340123900781,1,6065,-0.000001000000
4045,-4.407197102964,3,1517,-0.000001000000
4047,3.701558872420,1,6071,-0.000001000000
4049,-4.407197102964,2,3037,-0.000001000000
4051,-2.082564304176,1,6077,-0.000001000000
4053,-0.414897620173,7,95,-0.000001000000
4055,0.238945732117,1,6083,-0.000001000000
4057,-0.414897620173,2,3043,-0.000001000000
4059,3.008411691860,1,6089,-0.000001000000
4061,-6.362481634842,3,1523,-0.000001000000
4063,-4.201309674126,1,6095,-0.000001000000
4065,2.887377444554,2,3049,-0.000001000000
4067,-0.414897620173,1,6101,-0.000001000000
4069,3.047715520130,4,763,-0.000001000000
4071,-2.775711484736,1,6107,-0.000001000000
4073,1.991465597651,2,3055,-0.000001000000
4075,-2.572946818393,1,6113,-0.000001000000
4077,-4.407197102964,3,1529,-0.000001000000
4079,-3.753353750675,1,6119,-0.000001000000
4081,-5.384839368903,2,3061,-0.000001000000
4083,-4.407197102964,1,6125,-0.000001000000
4085,-5.384839368903,5,383,-0.000001000000
4087,-1.268382876310,1,6131,-0.000001000000
4089,-4.407197102964,2,3067,-0.000001000000
4091,2.357691102066,1,6137,-0.000001000000
4093,4.231245214908,3,1535,-0.000001000000
4095,6.840373099075,1,6143,-0.000001000000
4097,-0.414897620173,2,3073,-0.000001000000
4099,3.047715520130,1,6149,-0.000001000000
4101,-6.362481634842,4,769,-0.000001000000
